place_id,name,description,is_spending_on_ads,reviews,rating,competitors,website,phone,can_claim,owner_name,owner_profile_link,featured_image,main_category,categories,workday_timing,is_temporarily_closed,closed_on,address,review_keywords,link,query
ChIJ-WHUCfJHvDsRKaavtgWrII8,"PANCHAJANYA Rooms, Hall and Home stay",,,8,5,"Name: Shivadarshini Residency
Link: https://www.google.com/maps/search/Shivadarshini+Residency/@14.0929909,74.49157249999999?authuser=0&hl=en&entry=ttu
Reviews: 56 reviews

Name: Sumukha Lodge
Link: https://www.google.com/maps/search/Sumukha+Lodge/@14.094863199999999,74.49284209999999?authuser=0&hl=en&entry=ttu
Reviews: 27 reviews

Name: Murudeshwar Rooms
Link: https://www.google.com/maps/search/Murudeshwar+Rooms/@14.089504799999998,74.49298329999999?authuser=0&hl=en&entry=ttu
Reviews: 11 reviews

Name: Naik Residency
Link: https://www.google.com/maps/search/Naik+Residency/@14.096837299999999,74.50111369999999?authuser=0&hl=en&entry=ttu
Reviews: 8 reviews

Name: Panchavati
Link: https://www.google.com/maps/search/Panchavati/@14.0952059,74.4955605?authuser=0&hl=en&entry=ttu
Reviews: 3 reviews",,,,"PANCHAJANYA Rooms, Hall and Home stay (Owner)",https://www.google.com/maps/contrib/105388649267856235642,https://lh3.ggpht.com/p/AF1QipNilih2weIRDL4ZmxvZHYLX6RnPatpIcn72n3R2=s1024,Motel,Motel,,,Open All Days,"Nagaveni Complex, Bhatkal Road, Gangavati, Murdeshwar, Karnataka 581350",,"https://www.google.com/maps/place/PANCHAJANYA+Rooms,+Hall+and+Home+stay/data=!4m7!3m6!1s0x3bbc47f209d461f9:0x8f20ab05b6afa629!8m2!3d14.092926!4d74.490564!16s%2Fg%2F11vjjmmz_c!19sChIJ-WHUCfJHvDsRKaavtgWrII8?authuser=0&hl=en&rclk=1",home stay in murudeshwar
ChIJ10ABGs5gvjsRQwcq7Fa-_qs,Sea View Beach Resort,,,771,3.9,,,094834 21777,1,Sea View Beach Resort (Owner),,https://lh3.ggpht.com/p/AG0ilSwpCr43reiH0oUvv_CdYOWbcbZWOrwUI3zv_ebqhJtVe895jfD3--eH65SJX7XQ0Y32i6HiyTG_XihCOvjk6696QzETwIguRQStVMhYSdqjz_IE0NVsyWrSQQSfA-UiHNuitOPj=s1024,Resort hotel,"Resort hotel, Lodge, Restaurant",,,Open All Days,"Golf beach Road, Taluk, Murdeshwar, Karnataka 581350","hot water, price, budget, bedsheets, behaviour, hygiene, pay, team, happy, place",https://www.google.com/maps/place/Sea+View+Beach+Resort/data=!4m7!3m6!1s0x3bbe60ce1a0140d7:0xabfebe56ec2a0743!8m2!3d14.0877647!4d74.4885572!16s%2Fg%2F1tnbjl9w!19sChIJ10ABGs5gvjsRQwcq7Fa-_qs?authuser=0&hl=en&rclk=1,home stay in murudeshwar
ChIJh6DEeQ1HvDsReEF9-RnNNEM,Kamath Residency,,,10,4.8,,,,,Kamath Residency (Owner),https://www.google.com/maps/contrib/106900543581091152687,https://lh3.ggpht.com/p/AF1QipP7Av9di7Y8Ew8se5endOps3ZftPViF9M5Iszbx=s1024,Hotel,Hotel,,,Open All Days,"Temple Road, near Church Cross, Matadahitlu, Murdeshwar, Karnataka 581350",,https://www.google.com/maps/place/Kamath+Residency/data=!4m7!3m6!1s0x3bbc470d79c4a087:0x4334cd19f97d4178!8m2!3d14.0912082!4d74.491635!16s%2Fg%2F11y166l744!19sChIJh6DEeQ1HvDsReEF9-RnNNEM?authuser=0&hl=en&rclk=1,home stay in murudeshwar
ChIJhT4Zyy1BvDsR1KNWxR7nxa4,RNS Highway Hotel,"Basic rooms, some with air-conditioning, in a roadside retreat featuring a restaurant.",,2246,3.6,,http://www.naveenhotels.com/,083852 68192,,RNS Highway Hotel (Owner),https://www.google.com/maps/contrib/106696781501448710966,https://lh3.ggpht.com/p/AG0ilSyE-1JqsZh_PccCWHPRlDgYAYZEC3KiySuaSujhVnuHMOF7I3LPoE3AlMcprfl1jIlUAZZ2Jtkk1j71473xaDOSmxAP5RuRqq5LFiThRRcZpXaA42JV731FwJwP_iBXH331GGN46g=s1024,Hotel,Hotel,,,Open All Days,"NH 17, Taluk, near RNS Hospital, Bhatkal, Murdeshwar, Karnataka 581350","service, budget, food quality, behavior, vehicle, cockroaches, idli, charge, intercom, crowd",https://www.google.com/maps/place/RNS+Highway+Hotel/data=!4m7!3m6!1s0x3bbc412dcb193e85:0xaec5e71ec556a3d4!8m2!3d14.0937221!4d74.5042118!16s%2Fg%2F1q5gj0g8l!19sChIJhT4Zyy1BvDsR1KNWxR7nxa4?authuser=0&hl=en&rclk=1,home stay in murudeshwar
ChIJzZdpa8RHvDsRkemkLRFe-rg,SIGANDOORESHWARI LODGE,"We provide a relaxed and comfortable staying experience in our Lodge which is just 10 mins of walking distance from the beach and the holy Murdeshwar Temple.
We do not compromise when it comes to quality, cleanliness and customer service.
Looking forward to welcome you and provide a wonderful staying experience with us.",,236,4,,,,,SIGANDOORESHWARI LODGE (Owner),https://www.google.com/maps/contrib/116955248756290275310,https://lh3.ggpht.com/p/AF1QipNbS9KxDkn-G_6LUiyVlyPgn6ZFqSWtnqMtXtGM=s1024,Lodging,Lodging,,,Open All Days,"Murdeshwar, Karnataka 581350","hotel, service, ac, hot water, bathroom, budget, clean rooms, morning, parking, wifi",https://www.google.com/maps/place/SIGANDOORESHWARI+LODGE/data=!4m7!3m6!1s0x3bbc47c46b6997cd:0xb8fa5e112da4e991!8m2!3d14.0952204!4d74.4946022!16s%2Fg%2F11my265tnf!19sChIJzZdpa8RHvDsRkemkLRFe-rg?authuser=0&hl=en&rclk=1,home stay in murudeshwar
ChIJz3rYq9tGvDsR7sjKPQffLpA,RNS Guest House,,,114,3.7,,http://www.naveenhotels.com/,063649 16047,,RNS Guest House (Owner),https://www.google.com/maps/contrib/112977390972635997832,https://lh3.ggpht.com/p/ALd4DhEqLJ-O1SlottjwWZNC4RGrmMBtL32N4ugfVKG4V6RBhMCfYW1dFpd_eNdLgWS-dzNez6YdLDe5GnAlb75mes4Y0wirpBOh_xr3eomrcEsGBbtSJmwZMtpAC-O1tRKXJOnbZ54C6OzxFcsbiKnq-5RV80JWzJACbor9jFWWYUZiXTwtH4bT7X8C=s1024,Guest house,Guest house,,,Open All Days,"Murdeshwar, Karnataka","room service, statue, balcony, price, wifi, property, coupon, shiva, tea, window",https://www.google.com/maps/place/RNS+Guest+House/data=!4m7!3m6!1s0x3bbc46dbabd87acf:0x902edf073dcac8ee!8m2!3d14.0930164!4d74.484451!16s%2Fg%2F11ggzcw4tr!19sChIJz3rYq9tGvDsR7sjKPQffLpA?authuser=0&hl=en&rclk=1,home stay in murudeshwar
ChIJ9ZfSSQBHvDsRQ-EaFH9E2eQ,Kanduka Guest House,,,2,4,"Name: Kadamba Beach Guest House
Link: https://www.google.com/maps/search/Kadamba+Beach+Guest+House/@14.0998361,74.487481?authuser=0&hl=en&entry=ttu
Reviews: 36 reviews

Name: K.R.S Bharat Guest House
Link: https://www.google.com/maps/search/K.R.S+Bharat+Guest+House/@14.0903131,74.49358939999999?authuser=0&hl=en&entry=ttu
Reviews: 30 reviews

Name: ARSIK GUEST HOUSE
Link: https://www.google.com/maps/search/ARSIK+GUEST+HOUSE/@14.0997259,74.48750129999999?authuser=0&hl=en&entry=ttu
Reviews: 16 reviews

Name: Mradesha Nivasa
Link: https://www.google.com/maps/search/Mradesha+Nivasa/@14.095068399999999,74.48970969999999?authuser=0&hl=en&entry=ttu
Reviews: 10 reviews

Name: Nataraja Guest House
Link: https://www.google.com/maps/search/Nataraja+Guest+House/@14.0947733,74.4832212?authuser=0&hl=en&entry=ttu
Reviews: 6 reviews",,,1,Kanduka Guest House (Owner),,https://lh3.ggpht.com/p/AG0ilSyYAt4UvTFB2BJDQxpexbKVePbzuGHfGLCUuOTZBOQ0SO1rZKl1k_Z7F9iAFZXyE9pxVO48VhEv7sZMwd8W4Jley9CvKFvnJyrI8ygfPWLznTs_tf_NOsrmDw6kvrqnvPpEdqSgEQ=s1024,Guest house,Guest house,,,Open All Days,"3FVM+W75, Murdeshwar, Karnataka",,https://www.google.com/maps/place/Kanduka+Guest+House/data=!4m7!3m6!1s0x3bbc470049d297f5:0xe4d9447f141ae143!8m2!3d14.0947381!4d74.4831635!16s%2Fg%2F11m5jky6yh!19sChIJ9ZfSSQBHvDsRQ-EaFH9E2eQ?authuser=0&hl=en&rclk=1,home stay in murudeshwar
ChIJ5UslIdhGvDsRE0E65uXuBn8,ARSIK GUEST HOUSE,,,16,3.8,"Name: OYO 61978 Ptricia Residency
Link: https://www.google.com/maps/search/OYO+61978+Ptricia+Residency/@14.089685999999999,74.493023?authuser=0&hl=en&entry=ttu
Reviews: 262 reviews

Name: Murudeshwar boarding and lodging
Link: https://www.google.com/maps/search/Murudeshwar+boarding+and+lodging/@14.0946173,74.48756050000001?authuser=0&hl=en&entry=ttu
Reviews: 10 reviews

Name: Sri Rama Residency
Link: https://www.google.com/maps/search/Sri+Rama+Residency/@14.094005699999999,74.4899061?authuser=0&hl=en&entry=ttu
Reviews: 7 reviews

Name: Nataraja Guest House
Link: https://www.google.com/maps/search/Nataraja+Guest+House/@14.0947733,74.4832212?authuser=0&hl=en&entry=ttu
Reviews: 6 reviews

Name: Shri Krishna Residency
Link: https://www.google.com/maps/search/Shri+Krishna+Residency/@14.095120999999999,74.4934476?authuser=0&hl=en&entry=ttu
Reviews: 6 reviews",,078996 66668,1,ARSIK GUEST HOUSE (Owner),,https://lh3.ggpht.com/p/AG0ilSz08255_k1FdPclgkSuKnUlc6bedkwWy-qVFAU0b13qKxdbbnjfp3FJl1HErJpFR8mjREFhl3BqXMaQqx5jiPrq1rGxtMpknJ8hCtD5OwjiyGNyVOI-ci3YAF-t2IxeRBBBs6U_=s1024,Hotel,Hotel,,,Open All Days,"3FXQ+V2R, Murdeshwar, Karnataka 581350","beach, toilet, amenities, wi-fi, TV",https://www.google.com/maps/place/ARSIK+GUEST+HOUSE/data=!4m7!3m6!1s0x3bbc46d821254be5:0x7f06eee5e63a4113!8m2!3d14.0997259!4d74.4875013!16s%2Fg%2F11gflzn7yq!19sChIJ5UslIdhGvDsRE0E65uXuBn8?authuser=0&hl=en&rclk=1,home stay in murudeshwar
ChIJo7CnDYRBvDsRP3IGX-de9LY,GREEN HOUSE HOLIDAY HOME STAY,,,17,4.5,,,081238 37477,,GREEN HOUSE HOLIDAY HOME STAY (Owner),https://www.google.com/maps/contrib/113378950131367109383,https://lh3.ggpht.com/p/AG0ilSxEPJ6sh7rHbcouTweIcwbfW0jHLeXhZR58bMdssxBu_0Bd-wiZ7xO-8GOSo-Vnux3GwzETdztg9kbL4Oe8oS2Mg1ZMwuHvlBaKnhZUvfK_886cblzWu9xpKNd8NMCYpKw1MpsMQcejnzpm=s1024,Home Stay,Home Stay,,,Open All Days,"Near St Anthony Charch.Ternamakki.NH 66, BEACH, Near, Murdeshwar, Karnataka 581421",price,https://www.google.com/maps/place/GREEN+HOUSE+HOLIDAY+HOME+STAY/data=!4m7!3m6!1s0x3bbc41840da7b0a3:0xb6f45ee75f06723f!8m2!3d14.065736!4d74.5068154!16s%2Fg%2F11w9rh9jzm!19sChIJo7CnDYRBvDsRP3IGX-de9LY?authuser=0&hl=en&rclk=1,home stay in murudeshwar
ChIJy9avCbNHvDsRxUmcfMbyG8c,Anrose Mates Home Stay,,,0,0,,https://anrosemateshomestay.homestaybuddy.in/,,,Anrose Mates Home Stay (Owner),https://www.google.com/maps/contrib/107266103057253028275,https://lh3.ggpht.com/p/AF1QipNcD1UWNe6mDKy-8NWMzeNy3m4zZbWa5IyFeQLd=s1024,Home Stay,Home Stay,,,Open All Days,"Christian Keri Bailur, Murdeshwar, Karnataka 581350",,https://www.google.com/maps/place/Anrose+Mates+Home+Stay/data=!4m7!3m6!1s0x3bbc47b309afd6cb:0xc71bf2c67c9c49c5!8m2!3d14.1187939!4d74.4858398!16s%2Fg%2F11xlj51hbr!19sChIJy9avCbNHvDsRxUmcfMbyG8c?authuser=0&hl=en&rclk=1,home stay in murudeshwar
ChIJo94hwtBGvDsRJovpXBQmMTE,Shri Vighneshwar Yatri Nivas,,,90,4.2,,,,,Shri Vighneshwar Yatri Nivas (Owner),https://www.google.com/maps/contrib/104324875961408291938,https://lh3.ggpht.com/p/AF1QipM4IKd3TwLxtshfpJZLAxRf6K2We605IBvZIz9j=s1024,Lodge,Lodge,,,Open All Days,"Murudeshwar Temple Hwy, Murdeshwar, Karnataka 581350","price, hot water, information",https://www.google.com/maps/place/Shri+Vighneshwar+Yatri+Nivas/data=!4m7!3m6!1s0x3bbc46d0c221dea3:0x313126145ce98b26!8m2!3d14.0942379!4d74.488298!16s%2Fg%2F11g9qgfdm6!19sChIJo94hwtBGvDsRJovpXBQmMTE?authuser=0&hl=en&rclk=1,home stay in murudeshwar
ChIJTynBGe1HvDsRcwWF5IXdHL4,BEACH PARADISE,,,29,3.9,"Name: Hotel Murdeshwar International Lodging And Boarding
Link: https://www.google.com/maps/search/Hotel+Murdeshwar+International+Lodging+And+Boarding/@14.066868200000002,74.5049217?authuser=0&hl=en&entry=ttu
Reviews: 292 reviews

Name: Shaktisha Paradies
Link: https://www.google.com/maps/search/Shaktisha+Paradies/@14.0951363,74.4913112?authuser=0&hl=en&entry=ttu
Reviews: 60 reviews

Name: MURDESHWAR BEACH RESIDENCY
Link: https://www.google.com/maps/search/MURDESHWAR+BEACH+RESIDENCY/@14.0877333,74.4891407?authuser=0&hl=en&entry=ttu
Reviews: 45 reviews

Name: Murudeshwar Beach House
Link: https://www.google.com/maps/search/Murudeshwar+Beach+House/@14.0924219,74.4882137?authuser=0&hl=en&entry=ttu
Reviews: 8 reviews",,,,BEACH PARADISE (Owner),https://www.google.com/maps/contrib/109841307591074149426,https://lh3.ggpht.com/p/AF1QipMfkmJLbREK0LOSuWoj9UwHkG4S0zBY3JKVWdDM=s1024,Hotel,"Hotel, Lodge",,,Open All Days,"3FRQ+HFQ, Matadahitlu, Murdeshwar, Karnataka 581350",,https://www.google.com/maps/place/BEACH+PARADISE/data=!4m7!3m6!1s0x3bbc47ed19c1294f:0xbe1cdd85e4850573!8m2!3d14.091449!4d74.4886559!16s%2Fg%2F11ssfgy23t!19sChIJTynBGe1HvDsRcwWF5IXdHL4?authuser=0&hl=en&rclk=1,home stay in murudeshwar
ChIJ0-HNUmlHvDsRwMzlm_9tF-4,Ashraya Lodging and Boarding,,,37,4.4,"Name: Shri Vighneshwar Yatri Nivas
Link: https://www.google.com/maps/search/Shri+Vighneshwar+Yatri+Nivas/@14.0942379,74.488298?authuser=0&hl=en&entry=ttu
Reviews: 90 reviews

Name: Shetty Residency
Link: https://www.google.com/maps/search/Shetty+Residency/@14.0941394,74.4884263?authuser=0&hl=en&entry=ttu
Reviews: 42 reviews

Name: Murudeshwar boarding and lodging
Link: https://www.google.com/maps/search/Murudeshwar+boarding+and+lodging/@14.0946173,74.48756050000001?authuser=0&hl=en&entry=ttu
Reviews: 10 reviews

Name: Sri Rama Residency
Link: https://www.google.com/maps/search/Sri+Rama+Residency/@14.094005699999999,74.4899061?authuser=0&hl=en&entry=ttu
Reviews: 7 reviews

Name: Nataraja Guest House
Link: https://www.google.com/maps/search/Nataraja+Guest+House/@14.0947733,74.4832212?authuser=0&hl=en&entry=ttu
Reviews: 6 reviews",,091480 02178,,Ashraya Lodging and Boarding (Owner),https://www.google.com/maps/contrib/102851201806180006297,https://lh3.ggpht.com/p/AF1QipOwvTavBtYFiY4u2xIGA9NMc4oPbP4ni_yhoqBp=s1024,Lodge,Lodge,,,Open All Days,"Temple, Murdeshwar Rd, Murdeshwar, Karnataka 581350","hot water, price",https://www.google.com/maps/place/Ashraya+Lodging+and+Boarding/data=!4m7!3m6!1s0x3bbc476952cde1d3:0xee176dff9be5ccc0!8m2!3d14.0946762!4d74.4881735!16s%2Fg%2F11wfl0xldg!19sChIJ0-HNUmlHvDsRwMzlm_9tF-4?authuser=0&hl=en&rclk=1,home stay in murudeshwar
ChIJI1BtagBHvDsRHQ4tBcOMd6E,Presley Residents,,,36,4.7,,,073488 94527,1,Presley Residents (Owner),,https://lh3.ggpht.com/p/AG0ilSyUSb8rBzO9EDW6Y9k3ZBVRNx-dAbBscSb_n51XQf8FhLhRl-R6B9AgMqcr-grLysxMPN8l7ODCRFJzwjH4MXkbfEWp6lSlU5HIaxgO1A7WIObgRfgKabExOWP4jlnCUV7t7iK2oQ=s1024,Lodge,Lodge,,,Open All Days,"3FRR+3M3, Christ the King Church Rd, Matadahitlu, Murdeshwar, Karnataka 581350","beach, hospitality, wifi, hot water, customer, property, rainy, residence, budget",https://www.google.com/maps/place/Presley+Residents/data=!4m7!3m6!1s0x3bbc47006a6d5023:0xa1778cc3052d0e1d!8m2!3d14.0901354!4d74.4916606!16s%2Fg%2F11vwm8kpsz!19sChIJI1BtagBHvDsRHQ4tBcOMd6E?authuser=0&hl=en&rclk=1,home stay in murudeshwar
ChIJZ-uVPh9HvDsR8hSyShN3pH0,Katthi mane,,,5,4.2,"Name: Kamath Homestay - Homestay in Murudeshwar
Link: https://www.google.com/maps/search/Kamath+Homestay+-+Homestay+in+Murudeshwar/@14.095386099999999,74.4893077?authuser=0&hl=en&entry=ttu
Reviews: 134 reviews

Name: NC Homestay
Link: https://www.google.com/maps/search/NC+Homestay/@14.0872742,74.4954509?authuser=0&hl=en&entry=ttu
Reviews: 39 reviews

Name: Thotada mane|ತೋಟದ ಮನೆ
Link: https://www.google.com/maps/search/Thotada+mane%7C%E0%B2%A4%E0%B3%8B%E0%B2%9F%E0%B2%A6+%E0%B2%AE%E0%B2%A8%E0%B3%86/@14.0956976,74.4881073?authuser=0&hl=en&entry=ttu
Reviews: 38 reviews

Name: Nithyadar
Link: https://www.google.com/maps/search/Nithyadar/@14.090229599999999,74.4918995?authuser=0&hl=en&entry=ttu
Reviews: 5 reviews

Name: MAHASATHI HOME STAY
Link: https://www.google.com/maps/search/MAHASATHI+HOME+STAY/@14.080437499999999,74.4930625?authuser=0&hl=en&entry=ttu
Reviews: 3 reviews",,,,Katthi mane (Owner),https://www.google.com/maps/contrib/105604102056550598778,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=xt-UEBEakE3s5p8ntNI2MQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=14.27964&pitch=0&thumbfov=100,Home Stay,Home Stay,,,Open All Days,"ಗಂಗೋತ್ರಿ ಹೋಮ್ ಸ್ಟೇ ಗರ್ಡಿಗದ್ದೆ, ಶೆಟ್ಟಿ ಕೇರಿ ರೋಡ್, Murdeshwar, Karnataka 581350",,https://www.google.com/maps/place/Katthi+mane/data=!4m7!3m6!1s0x3bbc471f3e95eb67:0x7da477134ab214f2!8m2!3d14.091122!4d74.4947773!16s%2Fg%2F11j7kbxxw5!19sChIJZ-uVPh9HvDsR8hSyShN3pH0?authuser=0&hl=en&rclk=1,home stay in murudeshwar
ChIJ0_d0RNFGvDsRhQr0PrFxl14,Hotel THE palm Grove,,,421,3.2,,,,,Hotel THE palm Grove (Owner),https://www.google.com/maps/contrib/112109476946324376162,https://lh3.ggpht.com/p/AG0ilSwZx7JbPve2XDAj5ZTS3Tu1Je2uS6dzV4jhiSaegbITAPKe7dg-lU8BSjc2bR8nJM1yEkWoklMaeciQs_iUk-8K3i4otQ6E2o4qIn0-unTUa9T7GXJgLf4pSpnjQAs4tFFNtnfz=s1024,Lodge,Lodge,,,Open All Days,"Lakshmi Temple Main Rd, Murdeshwar, Karnataka 581350","hot water, taste, mosquito, money, customers, quantity, hygiene, management, chicken, beach",https://www.google.com/maps/place/Hotel+THE+palm+Grove/data=!4m7!3m6!1s0x3bbc46d14474f7d3:0x5e9771b13ef40a85!8m2!3d14.0953137!4d74.4925757!16s%2Fg%2F11b891p5yy!19sChIJ0_d0RNFGvDsRhQr0PrFxl14?authuser=0&hl=en&rclk=1,home stay in murudeshwar
ChIJeVCR_NlGvDsRtu5OHWGRdn4,Naveen Beach Resort,"Casual hotel with modest rooms & a suite, plus 2 restaurants, including 1 with sea views.",,1420,3.7,,http://www.naveenhotels.com/,087624 71917,,Naveen Beach Resort (Owner),https://www.google.com/maps/contrib/107628865478189349246,https://lh3.ggpht.com/p/AF1QipNG-XIfkdhS_ZEkQ1-v6IARbPGl0rgTwFgYfSks=s1024,Resort hotel,Resort hotel,,,Open All Days,"Naveen Beach Rd, Murdeshwar, Karnataka 581350","taste, veg food, sea food, room service, quality, evening, statue, lord shiva, biriyani, prawns",https://www.google.com/maps/place/Naveen+Beach+Resort/data=!4m7!3m6!1s0x3bbc46d9fc915079:0x7e7691611d4eeeb6!8m2!3d14.0963276!4d74.4873751!16s%2Fg%2F1tkc53t1!19sChIJeVCR_NlGvDsRtu5OHWGRdn4?authuser=0&hl=en&rclk=1,home stay in murudeshwar
ChIJrYeVFtFGvDsRG-bCScc6ln8,Jaya Paradise murdeswar,,,833,3.7,,http://contactinfo.in/Hotel/jaya-paradise-Lodging.html,083101 33098,,Jaya Paradise murdeswar (Owner),https://www.google.com/maps/contrib/104689636435922558184,https://lh3.ggpht.com/p/AF1QipOgh4tdVnOjmrX16UeQwsd0su80I6iirC6Y0qfC=s1024,Lodge,Lodge,,,Open All Days,"near Canara bank, Gangavati, Murdeshwar, Bhatkal, Karnataka 581350","price, bar, tv, bed sheets, balcony, hot water, room service, behaviour, toilet, need",https://www.google.com/maps/place/Jaya+Paradise+murdeswar/data=!4m7!3m6!1s0x3bbc46d1169587ad:0x7f963ac749c2e61b!8m2!3d14.0944631!4d74.4916099!16s%2Fg%2F11c1ncv15d!19sChIJrYeVFtFGvDsRG-bCScc6ln8?authuser=0&hl=en&rclk=1,home stay in murudeshwar
ChIJ0Yj0wdBGvDsR19e_3Hbh-oM,Bhadrambikeshwara Residency,,,246,3,,,094815 89056,1,Bhadrambikeshwara Residency (Owner),,https://lh3.ggpht.com/p/AG0ilSxRxfZLUSWJ-Y4_JGMoE79k-4WSdW-_PeZ24SptjwgaGl9hyYZTI7kMFxWjaosJrX_AO9yFasTqcBraL_H2S24DUUuYQp2rjtyE-Ns1RfSxO_halItq9X73cd1IULFhUTyRmRL7Fg=s1024,Lodge,Lodge,,,Open All Days,"3FVQ+GGG, Murudeshwar Temple Hwy, Matadahitlu, Murdeshwar, Karnataka 581350","service, behaviour, price, money, hot water, AC, ventilation, economy, fraud, rude",https://www.google.com/maps/place/Bhadrambikeshwara+Residency/data=!4m7!3m6!1s0x3bbc46d0c1f488d1:0x83fae176dcbfd7d7!8m2!3d14.0938118!4d74.4888252!16s%2Fg%2F11f4wtm_8j!19sChIJ0Yj0wdBGvDsR19e_3Hbh-oM?authuser=0&hl=en&rclk=1,home stay in murudeshwar
ChIJbxL83bVHvDsR5Cc46PiLiX0,S Louis Tourist & home stay murudeshwar,S Louis Tourist,,17,4.4,"Name: MURDESHWAR BIKE RENTAL & TAXI SERVICE
Link: https://www.google.com/maps/search/MURDESHWAR+BIKE+RENTAL+%26+TAXI+SERVICE/@14.0947284,74.4902824?authuser=0&hl=en&entry=ttu
Reviews: 439 reviews

Name: Mr Riders Bike Rentals and Taxi Service
Link: https://www.google.com/maps/search/Mr+Riders+Bike+Rentals+and+Taxi+Service/@14.0958236,74.50507619999999?authuser=0&hl=en&entry=ttu
Reviews: 290 reviews

Name: Shri Siddivinayak Travels
Link: https://www.google.com/maps/search/Shri+Siddivinayak+Travels/@14.094774699999999,74.4863676?authuser=0&hl=en&entry=ttu
Reviews: 108 reviews

Name: R R tours & Travels
Link: https://www.google.com/maps/search/R+R+tours+%26+Travels/@14.0944366,74.4862517?authuser=0&hl=en&entry=ttu
Reviews: 102 reviews

Name: Murdeshwartaxiservice
Link: https://www.google.com/maps/search/Murdeshwartaxiservice/@14.088423100000002,74.48950099999999?authuser=0&hl=en&entry=ttu
Reviews: 7 reviews",,099863 58057,,S Louis Tourist & home stay murudeshwar (Owner),https://www.google.com/maps/contrib/112669646354463509311,https://lh3.ggpht.com/p/AF1QipNQimMbzNmBrxiemsOreURtc3lYnr9X70vkP4U0=s1024,Taxi service,Taxi service,,,Open All Days,"Murudeshwar Temple Hwy, Matadahitlu, Murdeshwar, Karnataka 581350",rooms,https://www.google.com/maps/place/S+Louis+Tourist+%26+home+stay+murudeshwar/data=!4m7!3m6!1s0x3bbc47b5ddfc126f:0x7d898bf8e83827e4!8m2!3d14.0895444!4d74.4896709!16s%2Fg%2F11g4dtym50!19sChIJbxL83bVHvDsR5Cc46PiLiX0?authuser=0&hl=en&rclk=1,home stay in murudeshwar
ChIJT3iImc1HvDsR9yOw1LdknGQ,Sumukha Lodge,,,27,3.5,"Name: Hotel Murdeshwar International Lodging And Boarding
Link: https://www.google.com/maps/search/Hotel+Murdeshwar+International+Lodging+And+Boarding/@14.066868200000002,74.5049217?authuser=0&hl=en&entry=ttu
Reviews: 292 reviews

Name: Esha Lodging and Boarding
Link: https://www.google.com/maps/search/Esha+Lodging+and+Boarding/@14.095068999999999,74.49319899999999?authuser=0&hl=en&entry=ttu
Reviews: 233 reviews

Name: Murudeshwar boarding and lodging
Link: https://www.google.com/maps/search/Murudeshwar+boarding+and+lodging/@14.0946173,74.48756050000001?authuser=0&hl=en&entry=ttu
Reviews: 10 reviews

Name: Naik Residency
Link: https://www.google.com/maps/search/Naik+Residency/@14.096837299999999,74.50111369999999?authuser=0&hl=en&entry=ttu
Reviews: 8 reviews

Name: Shri Krishna Residency
Link: https://www.google.com/maps/search/Shri+Krishna+Residency/@14.095120999999999,74.4934476?authuser=0&hl=en&entry=ttu
Reviews: 6 reviews",,080739 58989,1,Sumukha Lodge (Owner),,https://lh3.ggpht.com/p/AG0ilSxaeLs69emeuQWQrGAUKqrjZSScidYXz23b03fAj-YmdRwdjPht_K9eB-_9teWmOWBHrDMOW3Fz81iqVqq6IiUNdaU5WgAvebjtUsWLNBjeNouwaBe1F0n9rfx3lKp3eBlVKZ0=s1024,Lodge,Lodge,,,Open All Days,"3FVV+W4W, Murudeshwar Temple Hwy, Gangavati, Murdeshwar, Karnataka 581350",,https://www.google.com/maps/place/Sumukha+Lodge/data=!4m7!3m6!1s0x3bbc47cd9988784f:0x649c64b7d4b023f7!8m2!3d14.0948632!4d74.4928421!16s%2Fg%2F11fd72qmzg!19sChIJT3iImc1HvDsR9yOw1LdknGQ?authuser=0&hl=en&rclk=1,home stay in murudeshwar
